,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,x_c6,x_c7,x_c8,x_c9,x_c10,x_c11,x_c12,x_c13,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,y_c6,y_c7,y_c8,y_c9,y_c10,y_c11,y_c12,y_c13,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,z_c6,z_c7,z_c8,z_c9,z_c10,z_c11,z_c12,z_c13,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5,q_c6,q_c7,q_c8,q_c9,q_c10,q_c11,q_c12,q_c13
0,21,0.4433138395,-0.3134428296337027,-0.0235606644316968,-0.0052113913846868,-0.0732051409162354,-0.4545204699097027,-0.192361815909594,-0.2015653984116072,0.2512945332083381,-0.2043958867569851,-0.2132022179679841,-0.0852504200631739,-0.1774335822185616,-0.0234679508677407,0.2179199028753463,-0.008790745781662,-0.0135618401745192,0.0702095500830033,0.147671139885576,-0.1309265909419779,0.332278962546445,0.2829769177825581,-0.2236677213139752,-0.181530486476202,-0.1809162904948712,-0.0446361195910923,0.0749746646207281,-0.2379983429214164,-0.1732855670059171,-0.3290439859534054,-0.1137842059849412,-0.3145797748541952,-0.1260286501569671,-0.2599685044567636,-0.1069322429529926,-0.0849162534753757,-0.1399068673785407,0.1985181792821848,-0.0004055488748179,-0.1242852202338149,-0.3274415832776955,-0.0345541928236738,0.0058794644937854,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
1,0,0.4433138395,-0.3134428296337027,-0.0235606644316968,-0.0052113913846868,-0.0732051409162354,-0.4545204699097027,-0.192361815909594,-0.2015653984116072,0.2512945332083381,-0.2043958867569851,-0.2132022179679841,-0.0852504200631739,-0.1774335822185616,-0.0234679508677407,0.2179199028753463,-0.008790745781662,-0.0135618401745192,0.0702095500830033,0.147671139885576,-0.1309265909419779,0.332278962546445,0.2829769177825581,-0.2236677213139752,-0.181530486476202,-0.1809162904948712,-0.0446361195910923,0.0749746646207281,-0.2379983429214164,-0.1732855670059171,-0.3290439859534054,-0.1137842059849412,-0.3145797748541952,-0.1260286501569671,-0.2599685044567636,-0.1069322429529926,-0.0849162534753757,-0.1399068673785407,0.1985181792821848,-0.0004055488748179,-0.1242852202338149,-0.3274415832776955,-0.0345541928236738,0.0058794644937854,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
2,22,0.4436464783,-0.3134428296337027,-0.0235606644316968,-0.0052113913846868,-0.0732051409162354,-0.4545204699097027,-0.192361815909594,-0.2015653984116072,0.2512945332083381,-0.2043958867569851,-0.2132022179679841,-0.0852504200631739,-0.1774335822185616,-0.0234679508677407,0.2179199028753463,-0.008790745781662,-0.0135618401745192,0.0702095500830033,0.147671139885576,-0.1309265909419779,0.332278962546445,0.2829769177825581,-0.2236677213139752,-0.181530486476202,-0.1809162904948712,-0.0446361195910923,0.0749746646207281,-0.2379983429214164,-0.1732855670059171,-0.3290439859534054,-0.1137842059849412,-0.3145797748541952,-0.1260286501569671,-0.2599685044567636,-0.1069322429529926,-0.0849162534753757,-0.1399068673785407,0.1985181792821848,-0.0004055488748179,-0.1242852202338149,-0.3274415832776955,-0.0345541928236738,0.0058794644937854,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
3,1,0.4418648238,-0.3134428296337027,-0.0235606644316968,-0.0052113913846868,-0.0732051409162354,-0.4545204699097027,-0.192361815909594,-0.2015653984116072,0.2512945332083381,-0.2043958867569851,-0.2132022179679841,-0.0852504200631739,-0.1774335822185616,-0.0234679508677407,0.2179199028753463,-0.008790745781662,-0.0135618401745192,0.0702095500830033,0.147671139885576,-0.1309265909419779,0.332278962546445,0.2829769177825581,-0.2236677213139752,-0.181530486476202,-0.1809162904948712,-0.0446361195910923,0.0749746646207281,-0.2379983429214164,-0.1732855670059171,-0.3290439859534054,-0.1137842059849412,-0.3145797748541952,-0.1260286501569671,-0.2599685044567636,-0.1069322429529926,-0.0849162534753757,-0.1399068673785407,0.1985181792821848,-0.0004055488748179,-0.1242852202338149,-0.3274415832776955,-0.0345541928236738,0.0058794644937854,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
4,23,0.4454965817,-0.3132009743237774,-0.0255929048452764,-0.0035392016551932,-0.0716021386581106,-0.4542426150487177,-0.1912853277534574,-0.2001298041288322,0.2511140767163874,-0.2037210570693587,-0.2129521467599685,-0.0833986449411811,-0.1771131263840789,-0.0246694150866314,0.2186883571721058,-0.008990493336445,-0.0133284127931222,0.0678083446854973,0.1441604026656517,-0.130799356754714,0.3291273492403508,0.2803719165105799,-0.2235199714838181,-0.1818489545905052,-0.1823658239670306,-0.0444357361505131,0.0737136603099471,-0.2376914310062395,-0.1737252500085848,-0.3293142174626743,-0.114937508477674,-0.3142758535329931,-0.1273369367428563,-0.2600936625245884,-0.1135461370290747,-0.0912825784357002,-0.1396383060582638,0.1954496354447272,-0.0039191838177658,-0.1276296685060513,-0.3298157389727284,-0.0345394587920245,0.0054117724908361,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
5,2,0.439807952,-0.3140387224184957,-0.0246356678637128,-0.0029317898148519,-0.0721108949298464,-0.4546458145047638,-0.191440422510409,-0.2000386307373423,0.2511658502159306,-0.2041198486808163,-0.2126139040583619,-0.0838540009436511,-0.1766135006110639,-0.0241959504198911,0.2180872716716128,-0.0089893756129078,-0.0133433928829493,0.0668377853412228,0.1449671081846088,-0.1308196536024692,0.3291138567746959,0.2803572652076496,-0.2235985906143492,-0.1822454529044506,-0.1817408684623703,-0.0437092588290773,0.0729356664078878,-0.2373795853753514,-0.1733829626020423,-0.3285376580541143,-0.1154072057262212,-0.3151834065589846,-0.1264049861302085,-0.2606270231799472,-0.1138726048829508,-0.0912312654278407,-0.1396881510933222,0.195148428947979,-0.0036222065833382,-0.1269000111282575,-0.3305098102328649,-0.0344160831912637,0.0054433475847788,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
6,24,0.4488165381,-0.3130559183521817,-0.0275748951834009,-0.0019077397491454,-0.0700254351652124,-0.4538627490429976,-0.1899751235514223,-0.1987291917952262,0.2509214614254602,-0.2029028365134865,-0.2128355103782895,-0.0818899770063818,-0.1765931701973277,-0.0258450410935036,0.2196070313830306,-0.0091127816890024,-0.0131140764368115,0.0653949411006587,0.1406785009725438,-0.1305646679423331,0.3259970691485433,0.2777847131943949,-0.2233852486022921,-0.182297817707562,-0.1837329737731593,-0.044319588269437,0.0725181781560023,-0.2373969221889682,-0.1742099607270082,-0.3297552282444479,-0.1159680125656216,-0.3138386369978748,-0.1287728522558178,-0.2602933996935171,-0.1199883886083336,-0.0977460810172402,-0.1393083670931962,0.1924356758571715,-0.0074434824576166,-0.1309683575392213,-0.332133437439862,-0.0345429659981325,0.0051053244624597,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
7,3,0.4392135628,-0.3147428467370703,-0.0255071985528307,-0.0007231252105083,-0.0709710423192344,-0.4547891242599178,-0.1906407656740466,-0.1984977256461559,0.2510691280629824,-0.2039674528008973,-0.2119422414285333,-0.0825870811239932,-0.1757382928773859,-0.0248437942028048,0.2182371258730428,-0.0090950126108154,-0.0132162532895475,0.0635240326872663,0.1421993719041714,-0.1306372460467048,0.3260228601904046,0.2777736436906123,-0.2235459917904978,-0.1829583129852576,-0.1825290685061662,-0.0430147773494636,0.0711512097970923,-0.2368466966685816,-0.1735893650555342,-0.3280024001331309,-0.1169428871873498,-0.3157797008279991,-0.1267435972440233,-0.261317283144905,-0.120926535210393,-0.0974664293413157,-0.1394565336416573,0.1916741386587838,-0.006700272364259,-0.1293729511355678,-0.3336768007242691,-0.0342653501923796,0.0050672489274742,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
8,25,0.4525598582,-0.3129480831413979,-0.0295028639665575,-0.0003625081872781,-0.0684245776525622,-0.4534259517039299,-0.1886551439364302,-0.197405816068344,0.2507216478227385,-0.2020521945461616,-0.2127730583852073,-0.0805892079781777,-0.1759376775724766,-0.0269567695599141,0.2206259945250192,-0.0091695546724752,-0.012906563504375,0.0630252106004715,0.1372155819201143,-0.1302389556584515,0.3229392133334382,0.2752240051323444,-0.2232587385150732,-0.1828385419062897,-0.1850243471759289,-0.0442859207065504,0.0713731172476098,-0.2371401835653557,-0.1747681556865667,-0.3302900836567808,-0.1169349367305239,-0.3134248360258302,-0.1302497152754515,-0.2605128184625259,-0.1263019338731577,-0.1041628165233981,-0.1389247537853988,0.1894444007756244,-0.0108966499069316,-0.1342414739624355,-0.3344750816458617,-0.0345852557391774,0.0049424403298487,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
9,4,0.4333556795,-0.3155998700246556,-0.0261567120762962,0.0014759386888645,-0.0697974411173842,-0.4549507904315224,-0.189967595977974,-0.1970297571788642,0.2510027547103948,-0.2039183971659203,-0.2111562230262491,-0.081437751218003,-0.1748131824402238,-0.0254559009087118,0.2183687581674843,-0.0091199079733525,-0.0131271813766523,0.0601767760019335,0.1394358139909035,-0.1304135138601176,0.3230088207501048,0.2752105110132217,-0.2235138963576342,-0.1836976923769268,-0.183221086129726,-0.0423990749610968,0.0694815699076477,-0.2363873119068789,-0.1738669115166465,-0.3274572338612283,-0.1183796672486294,-0.316317241049735,-0.1271166961323578,-0.2620833005281666,-0.1279408461401794,-0.1035936837527442,-0.1392097690543452,0.1881130227143403,-0.0096944021256646,-0.1318310332770283,-0.3368142609738197,-0.0340932318351961,0.0047638017015646,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
10,26,0.4547564107,-0.3128327895513213,-0.0313963759030417,0.0010641713620283,-0.066771433566382,-0.4529364825488073,-0.1871240128136648,-0.1959851138573726,0.2505135512618683,-0.2011688649430536,-0.2127218800553526,-0.0793654524948616,-0.1752370791043115,-0.0280268701607816,0.2217165652656984,-0.009184320026505,-0.0126962150497876,0.0606748506178251,0.1337782359115862,-0.1298534111637014,0.3199814413873648,0.2726814641741852,-0.2231349766601202,-0.1834174019827114,-0.1863346346383461,-0.0442596416251989,0.0703416295590684,-0.2369105717216644,-0.1753803668081812,-0.3309053931157753,-0.1178530923202241,-0.3130245450082741,-0.1317491805264563,-0.2607200883555953,-0.1326066166522417,-0.1106267220853299,-0.1385025118636179,0.1864930079594119,-0.0143493366898157,-0.1374452420811933,-0.3368559351764688,-0.0346770622564154,0.004906652286745,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
11,5,0.4329487782,-0.3165067916358788,-0.0266364875229468,0.003654068127044,-0.0685815568156593,-0.4551379637709241,-0.1892863372234596,-0.1956503570478278,0.2509621320591535,-0.2039421483911221,-0.2103294348657513,-0.0803844845925331,-0.1737960357456139,-0.0260104279978735,0.2184914887396082,-0.0090705598574247,-0.013108429081542,0.0567959640393407,0.1366470004397326,-0.1301474026278451,0.3201158394900301,0.2726570609553605,-0.2234993494465934,-0.1844021557676487,-0.1838862111717466,-0.0419338640577897,0.0678769081087781,-0.2359669265968326,-0.1742037886163736,-0.3269212667102773,-0.119760551204706,-0.3168804002531074,-0.1275722034410114,-0.2628611815817304,-0.1349054044549857,-0.1096112071934256,-0.1389628300512196,0.1845651798417498,-0.0125897148586442,-0.1342797993535685,-0.3400192229317246,-0.0338935528686047,0.0045244236393197,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
12,27,0.4575900203,-0.3127562612262116,-0.0332534854443432,0.00244731813487,-0.0651332407113153,-0.4523966314447423,-0.185619683242087,-0.1945814119027786,0.2502962710872071,-0.2002748442321836,-0.2126714535730628,-0.0783486364296688,-0.1744031673728715,-0.0290136372744008,0.2228612547658586,-0.0091630571520809,-0.0124750840994807,0.0583159603003926,0.1303974121437056,-0.1294010497485308,0.3170907952789981,0.2701726405574393,-0.22300990633989,-0.184032181667245,-0.1876627932978373,-0.0442814663186063,0.0693399437611951,-0.2366917904276302,-0.1760138496883574,-0.3315862335503146,-0.1187635501454931,-0.3126324804296707,-0.1332335374474722,-0.2609390385267647,-0.1387183298384409,-0.1169965675677513,-0.1380397921679347,0.1835790513606546,-0.0177825568589314,-0.140611908948845,-0.3392234392227917,-0.0347835934093313,0.0049891966798613,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
13,6,0.4338176074,-0.3175139020556884,-0.0269632734027682,0.0057883471172458,-0.0673190437247028,-0.455349256909979,-0.1887195950284516,-0.1943661448708924,0.2509466995957603,-0.2040649987944468,-0.2094286241277284,-0.0793900085091323,-0.1727369208148049,-0.0265488013552285,0.2186139184344748,-0.008972108259551,-0.0131641232825451,0.053402962276143,0.1338325000047868,-0.1298604974672539,0.3172798100331744,0.2701251730392147,-0.2235045735726728,-0.1851122546188895,-0.1845140055382578,-0.0415710999838061,0.066391205649243,-0.235595808374621,-0.1746201919602407,-0.3263602813892547,-0.121074179540416,-0.3173577898245588,-0.1280814216666149,-0.2636999266422074,-0.1418100652635324,-0.1155844686697696,-0.1387139306700785,0.1810067264426492,-0.0154934138248152,-0.1367153769376391,-0.3432107147080783,-0.0336684003660726,0.0043405344574078,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
14,28,0.4611038045,-0.3126726490954688,-0.0351359613705091,0.0037768968031469,-0.0634805309227174,-0.4518243714766615,-0.1840337017054252,-0.1931932828564151,0.2500743368899662,-0.1993760936581974,-0.212607970434576,-0.077440183437938,-0.1735384931916255,-0.0299839454739507,0.2240284944323954,-0.0091274438347313,-0.0122319292624161,0.0559461737943263,0.127082638318977,-0.1289133823617958,0.3142066463699343,0.2676857059903803,-0.2228795562045749,-0.1846848352903961,-0.1889714233308069,-0.0443056891046512,0.0683184720457225,-0.2364971112649236,-0.1766522576460993,-0.332345755881307,-0.1196500309805058,-0.3122434197381657,-0.1347703983511906,-0.2611405024783992,-0.1446926849438028,-0.1233080321615788,-0.137545284514187,0.1807435970835178,-0.0212148161447901,-0.1438110420571618,-0.3414814787322136,-0.0348932460843551,0.0051989110007654,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
15,7,0.4348247654,-0.3185611434875907,-0.0271404487250999,0.0079301678508847,-0.066043785805195,-0.455610531303953,-0.1881149238651177,-0.1931523374225497,0.250952533031727,-0.2042282000956264,-0.2084933386256859,-0.0784506965005185,-0.1716577791467668,-0.0271012021852809,0.2187178790252749,-0.0088383046373342,-0.0132578233195715,0.0499767089651098,0.1310035172328506,-0.1295532538554533,0.3145085317329611,0.2676144962714913,-0.2235205568520844,-0.1858253397680375,-0.1850775016122712,-0.0412764709576153,0.0649792634814196,-0.2352588024786625,-0.1750780591296055,-0.3257440183492769,-0.1223007118631174,-0.317732580279578,-0.1286487292203566,-0.2645725812072448,-0.14869337203542,-0.1215256109925872,-0.1384693282802815,0.1774269603187414,-0.0183643837807586,-0.139171282922556,-0.3463366798143462,-0.0333993451442539,0.0041962012812662,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
16,29,0.4648912392,-0.3126699098252549,-0.0369631327441041,0.0050375675528249,-0.0618166350454078,-0.4512040618223836,-0.1825485723684043,-0.1918270831850404,0.2498418754594591,-0.1984697566553268,-0.2125364333818592,-0.0765639156825964,-0.1726233622752752,-0.0309416270935278,0.2252410403933764,-0.0090877803182727,-0.0119807245493791,0.0535518270842658,0.1238545083586534,-0.1283938240673554,0.3113962683135673,0.2652314558028642,-0.2227553388911386,-0.1854380635254993,-0.1902118645570205,-0.0443230999053823,0.0673449234109018,-0.2363122768499155,-0.1772985793619214,-0.3331648336504995,-0.1205660399033506,-0.311817426994638,-0.1363618341999181,-0.2613979227174739,-0.1504859706757014,-0.1295131973581162,-0.1370173124045173,0.1779675870068828,-0.0246613795050258,-0.1470127368377003,-0.3436791054874863,-0.0349958722463602,0.0055623318737719,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
17,8,0.4362843297,-0.3196082330975483,-0.02721476106459,0.0100305396930266,-0.0647452589984461,-0.4559292120067217,-0.1876108219294889,-0.1920415696786723,0.2509862622310196,-0.2044473253201845,-0.2075182869073204,-0.077578709630793,-0.1705617333898187,-0.0276309908988808,0.2187755599079239,-0.0086762799968168,-0.0133690420856406,0.0465693508556053,0.128143005382328,-0.1292350946942426,0.3117939692929403,0.2651125791859719,-0.2235456463444501,-0.1864922818024329,-0.1856132596378573,-0.0410412344167951,0.0635830807909079,-0.2349750469608191,-0.1756135826713501,-0.3250609849270478,-0.1234766603717035,-0.3181148478465214,-0.1291937060004237,-0.2654425765958233,-0.1555754076560129,-0.1274321853764786,-0.1382294512075045,0.1738564587177239,-0.0212046032695867,-0.1416067419274284,-0.3494793076703357,-0.0331119029871949,0.0040755413995781,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
18,30,0.4690182221,-0.312691109537812,-0.0387658068081272,0.0062540174032774,-0.060159759832319,-0.4505595189390835,-0.1810606647455844,-0.1905029371921288,0.2495991375971106,-0.1975417867710798,-0.2124921806048416,-0.0757484948222002,-0.1716951871113274,-0.0318732308334448,0.2265079388968064,-0.0090469897877887,-0.0117309729252147,0.0511618848984426,0.120666427194257,-0.1278352628727108,0.3086553653601027,0.2628534648013875,-0.2226318714824752,-0.1862786909530987,-0.1913932902911129,-0.0443982031548379,0.066451172874818,-0.2361291761455577,-0.1779558769619448,-0.3340126712784781,-0.1214996535523104,-0.3113486234951941,-0.1380057383663513,-0.26168029559278,-0.1561520492106875,-0.1356106961069606,-0.1364591041839376,0.1752382149695836,-0.028114740590602,-0.1501937917291193,-0.345793021842429,-0.035077880881577,0.0060384293101149,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
19,9,0.437820928,-0.3206166442072276,-0.0272120379725239,0.0121120746562924,-0.063414351293231,-0.456285460674132,-0.187154823312917,-0.1909827932541326,0.2510426418458525,-0.2046869539412035,-0.206538457439981,-0.0767355148585055,-0.1694455455965695,-0.0281622095640479,0.2187784631455307,-0.008489320476299,-0.0135029933959924,0.043171132212017,0.1252756999749471,-0.1289078989568009,0.3091364083281892,0.2626315220543434,-0.223567893639129,-0.18708955487387,-0.1861465879362113,-0.04083068872066,0.0621915649135031,-0.2347417343175499,-0.1761856940700152,-0.3243340640654446,-0.1245767500323851,-0.318492053641478,-0.1297458397156847,-0.2662835083545175,-0.1624981080690697,-0.1333312564421734,-0.1379941880293161,0.1703028466122929,-0.0240231769179621,-0.1440747215595868,-0.3526123084698896,-0.032813035862986,0.0039650962305973,0.7009004938443082,-0.9891685370720623,-0.9957486780186164,0.9247919900323367,0.2601787127880094,-0.805871679189465,0.8690207145739897,0.0176786398462711,0.3144271706193382,-0.3998535009463813,0.4550182921582518,-0.499605228277883,0.072606333909565,0.075625275732338
