,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,x_c6,x_c7,x_c8,x_c9,x_c10,x_c11,x_c12,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,y_c6,y_c7,y_c8,y_c9,y_c10,y_c11,y_c12,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,z_c6,z_c7,z_c8,z_c9,z_c10,z_c11,z_c12,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5,q_c6,q_c7,q_c8,q_c9,q_c10,q_c11,q_c12
19,40,1.231106362,-0.3824681972834993,0.3408207629025083,0.0308754605655983,0.1198958924575533,-0.3043346680107722,-0.0162437352899725,0.0506552400336336,0.0668250103175893,-0.0525547787336021,-0.1502928695237336,-0.0134317414403138,-0.0561200708041519,-0.0489752260867692,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561595,0.0640168134008023,0.2143356449474381,0.1215120786558807,-0.1122735470283438,-0.0365362765277497,0.1156399153598072,0.2254638498578278,-0.0898173270895352,0.16087459730641,-0.1267636964486805,-0.0683370155957436,-0.0353624307335297,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
20,1,0.7602892663,-0.3824681972834993,0.340820762902508,0.0308754605655986,0.1198958924575533,-0.3043346680107724,-0.0162437352899726,0.0506552400336334,0.0668250103175893,-0.0525547787336023,-0.1502928695237332,-0.0134317414403137,-0.056120070804152,-0.0489752260867694,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561589,0.0640168134008025,0.2143356449474379,0.1215120786558807,-0.1122735470283435,-0.036536276527749,0.1156399153598074,0.2254638498578276,-0.0898173270895352,0.16087459730641,-0.1267636964486806,-0.0683370155957438,-0.0353624307335289,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
21,2,0.7850037807,-0.3824681972834994,0.3408207629025081,0.0308754605655986,0.1198958924575533,-0.3043346680107724,-0.0162437352899726,0.0506552400336334,0.0668250103175893,-0.0525547787336023,-0.1502928695237331,-0.0134317414403137,-0.056120070804152,-0.0489752260867695,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.015504408756159,0.0640168134008024,0.2143356449474379,0.1215120786558808,-0.1122735470283435,-0.0365362765277491,0.1156399153598074,0.2254638498578276,-0.0898173270895352,0.16087459730641,-0.1267636964486805,-0.0683370155957438,-0.035362430733529,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
22,3,0.8209864272,-0.3824681972834996,0.3408207629025081,0.0308754605655987,0.1198958924575533,-0.3043346680107724,-0.0162437352899726,0.0506552400336334,0.0668250103175893,-0.0525547787336023,-0.150292869523733,-0.0134317414403137,-0.056120070804152,-0.0489752260867695,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561591,0.0640168134008021,0.2143356449474379,0.1215120786558808,-0.1122735470283435,-0.0365362765277491,0.1156399153598074,0.2254638498578276,-0.0898173270895352,0.1608745973064099,-0.1267636964486805,-0.0683370155957438,-0.0353624307335291,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
23,4,0.8577488393,-0.3824681972834995,0.3408207629025081,0.0308754605655987,0.1198958924575532,-0.3043346680107724,-0.0162437352899724,0.0506552400336335,0.0668250103175892,-0.0525547787336023,-0.1502928695237331,-0.0134317414403137,-0.056120070804152,-0.0489752260867695,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561592,0.0640168134008021,0.2143356449474379,0.1215120786558807,-0.1122735470283435,-0.0365362765277491,0.1156399153598076,0.2254638498578277,-0.0898173270895352,0.16087459730641,-0.1267636964486804,-0.0683370155957437,-0.0353624307335291,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
24,5,0.8970407432,-0.3824681972834996,0.3408207629025081,0.0308754605655988,0.1198958924575532,-0.3043346680107726,-0.0162437352899724,0.0506552400336335,0.0668250103175892,-0.0525547787336023,-0.1502928695237331,-0.0134317414403138,-0.056120070804152,-0.0489752260867694,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561592,0.0640168134008021,0.2143356449474379,0.1215120786558807,-0.1122735470283435,-0.0365362765277491,0.1156399153598075,0.2254638498578275,-0.0898173270895352,0.1608745973064101,-0.1267636964486805,-0.0683370155957441,-0.0353624307335293,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
25,6,0.9382282328,-0.3824681972834995,0.3408207629025079,0.0308754605655988,0.1198958924575531,-0.3043346680107725,-0.0162437352899723,0.0506552400336335,0.0668250103175891,-0.0525547787336023,-0.1502928695237329,-0.0134317414403138,-0.0561200708041519,-0.0489752260867695,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561592,0.0640168134008021,0.2143356449474378,0.1215120786558807,-0.1122735470283435,-0.0365362765277491,0.1156399153598075,0.2254638498578275,-0.0898173270895352,0.16087459730641,-0.1267636964486804,-0.068337015595744,-0.0353624307335294,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
26,7,0.980163952,-0.3824681972834994,0.3408207629025078,0.0308754605655989,0.119895892457553,-0.3043346680107724,-0.0162437352899723,0.0506552400336335,0.066825010317589,-0.0525547787336024,-0.1502928695237329,-0.0134317414403138,-0.056120070804152,-0.0489752260867695,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561592,0.0640168134008022,0.2143356449474377,0.1215120786558806,-0.1122735470283434,-0.0365362765277493,0.1156399153598076,0.2254638498578276,-0.0898173270895352,0.16087459730641,-0.1267636964486805,-0.0683370155957441,-0.0353624307335294,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
27,8,1.02306167,-0.3824681972834993,0.3408207629025077,0.0308754605655988,0.1198958924575529,-0.3043346680107724,-0.0162437352899723,0.0506552400336335,0.066825010317589,-0.0525547787336023,-0.1502928695237329,-0.0134317414403138,-0.056120070804152,-0.0489752260867695,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561591,0.0640168134008022,0.2143356449474377,0.1215120786558805,-0.1122735470283434,-0.0365362765277494,0.1156399153598077,0.2254638498578276,-0.0898173270895351,0.16087459730641,-0.1267636964486805,-0.068337015595744,-0.0353624307335294,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
28,9,1.067223388,-0.3824681972834993,0.3408207629025077,0.0308754605655987,0.1198958924575529,-0.3043346680107724,-0.0162437352899723,0.0506552400336335,0.066825010317589,-0.0525547787336023,-0.1502928695237329,-0.0134317414403138,-0.0561200708041519,-0.0489752260867695,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561593,0.0640168134008021,0.2143356449474377,0.1215120786558805,-0.1122735470283434,-0.0365362765277493,0.1156399153598076,0.2254638498578276,-0.0898173270895352,0.16087459730641,-0.1267636964486804,-0.068337015595744,-0.0353624307335294,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
29,10,1.110617636,-0.3824681972834993,0.3408207629025078,0.0308754605655988,0.1198958924575529,-0.3043346680107724,-0.0162437352899723,0.0506552400336335,0.0668250103175891,-0.0525547787336023,-0.1502928695237329,-0.0134317414403137,-0.0561200708041519,-0.0489752260867694,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561594,0.0640168134008022,0.2143356449474377,0.1215120786558805,-0.1122735470283435,-0.0365362765277492,0.1156399153598073,0.2254638498578276,-0.0898173270895353,0.16087459730641,-0.1267636964486804,-0.068337015595744,-0.0353624307335294,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
30,11,1.168036929,-0.3824681972834993,0.3408207629025077,0.0308754605655987,0.1198958924575528,-0.3043346680107724,-0.0162437352899723,0.0506552400336337,0.0668250103175891,-0.0525547787336023,-0.1502928695237329,-0.0134317414403137,-0.0561200708041519,-0.0489752260867695,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561594,0.0640168134008021,0.2143356449474377,0.1215120786558805,-0.1122735470283435,-0.0365362765277491,0.1156399153598074,0.2254638498578275,-0.0898173270895353,0.16087459730641,-0.1267636964486804,-0.068337015595744,-0.0353624307335294,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
31,12,1.212170215,-0.3824681972834993,0.3408207629025076,0.0308754605655987,0.1198958924575527,-0.3043346680107723,-0.0162437352899723,0.0506552400336336,0.0668250103175891,-0.0525547787336023,-0.1502928695237327,-0.0134317414403137,-0.0561200708041519,-0.0489752260867695,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561594,0.064016813400802,0.2143356449474377,0.1215120786558804,-0.1122735470283435,-0.0365362765277491,0.1156399153598075,0.2254638498578274,-0.0898173270895352,0.16087459730641,-0.1267636964486803,-0.0683370155957439,-0.0353624307335293,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
32,13,1.256977123,-0.3824681972834992,0.3408207629025075,0.0308754605655986,0.1198958924575528,-0.3043346680107724,-0.0162437352899723,0.0506552400336337,0.066825010317589,-0.0525547787336023,-0.1502928695237328,-0.0134317414403138,-0.0561200708041519,-0.0489752260867694,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561595,0.064016813400802,0.2143356449474377,0.1215120786558805,-0.1122735470283435,-0.0365362765277492,0.1156399153598074,0.2254638498578275,-0.0898173270895352,0.16087459730641,-0.1267636964486803,-0.0683370155957439,-0.0353624307335293,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
33,14,1.301791133,-0.3824681972834993,0.3408207629025076,0.0308754605655986,0.1198958924575528,-0.3043346680107724,-0.0162437352899723,0.0506552400336338,0.0668250103175891,-0.0525547787336023,-0.1502928695237329,-0.0134317414403138,-0.0561200708041518,-0.0489752260867694,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561596,0.0640168134008019,0.2143356449474377,0.1215120786558805,-0.1122735470283435,-0.0365362765277494,0.1156399153598072,0.2254638498578274,-0.0898173270895353,0.16087459730641,-0.1267636964486804,-0.0683370155957438,-0.0353624307335293,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
34,15,1.347079459,-0.3824681972834993,0.3408207629025076,0.0308754605655986,0.1198958924575529,-0.3043346680107724,-0.0162437352899722,0.0506552400336339,0.0668250103175891,-0.0525547787336022,-0.1502928695237329,-0.0134317414403138,-0.0561200708041519,-0.0489752260867694,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561595,0.0640168134008018,0.2143356449474376,0.1215120786558805,-0.1122735470283435,-0.0365362765277494,0.1156399153598071,0.2254638498578275,-0.0898173270895354,0.16087459730641,-0.1267636964486803,-0.068337015595744,-0.0353624307335293,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
35,16,1.392682131,-0.3824681972834993,0.3408207629025076,0.0308754605655985,0.1198958924575529,-0.3043346680107725,-0.0162437352899722,0.0506552400336339,0.066825010317589,-0.0525547787336022,-0.1502928695237329,-0.0134317414403139,-0.056120070804152,-0.0489752260867695,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561595,0.0640168134008015,0.2143356449474377,0.1215120786558805,-0.1122735470283435,-0.0365362765277494,0.1156399153598072,0.2254638498578277,-0.0898173270895354,0.16087459730641,-0.1267636964486804,-0.068337015595744,-0.0353624307335293,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
36,17,1.436666591,-0.3824681972834993,0.3408207629025075,0.0308754605655986,0.1198958924575529,-0.3043346680107724,-0.0162437352899722,0.0506552400336338,0.0668250103175891,-0.0525547787336023,-0.1502928695237328,-0.0134317414403139,-0.056120070804152,-0.0489752260867696,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561595,0.0640168134008014,0.2143356449474376,0.1215120786558804,-0.1122735470283434,-0.0365362765277494,0.1156399153598073,0.2254638498578276,-0.0898173270895355,0.1608745973064099,-0.1267636964486803,-0.0683370155957442,-0.0353624307335294,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
37,18,1.478326213,-0.3824681972834993,0.3408207629025076,0.0308754605655986,0.1198958924575529,-0.3043346680107725,-0.0162437352899722,0.0506552400336338,0.0668250103175891,-0.0525547787336023,-0.1502928695237328,-0.0134317414403139,-0.0561200708041521,-0.0489752260867696,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561594,0.0640168134008015,0.2143356449474376,0.1215120786558805,-0.1122735470283434,-0.0365362765277495,0.1156399153598074,0.2254638498578276,-0.0898173270895354,0.1608745973064099,-0.1267636964486803,-0.0683370155957441,-0.0353624307335293,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
38,19,1.521258308,-0.3824681972834994,0.3408207629025077,0.0308754605655987,0.119895892457553,-0.3043346680107725,-0.0162437352899722,0.050655240033634,0.0668250103175891,-0.0525547787336023,-0.1502928695237328,-0.0134317414403139,-0.056120070804152,-0.0489752260867696,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561597,0.0640168134008013,0.2143356449474377,0.1215120786558805,-0.1122735470283434,-0.0365362765277495,0.1156399153598071,0.2254638498578277,-0.0898173270895354,0.1608745973064099,-0.1267636964486802,-0.0683370155957441,-0.0353624307335294,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
39,20,1.562162807,-0.3824681972834995,0.3408207629025077,0.0308754605655987,0.119895892457553,-0.3043346680107726,-0.0162437352899722,0.0506552400336341,0.0668250103175891,-0.0525547787336023,-0.1502928695237329,-0.0134317414403139,-0.056120070804152,-0.0489752260867696,0.0363790400319389,-0.0327293585335163,-0.133503398785868,-0.0988075457856175,0.44639005810865,-0.3818464743726719,-0.1085421976869698,0.059432228084552,0.355408505464939,-0.3743656285571126,0.0067853238472604,-0.0045446432619906,-0.0400382177876928,-0.0155044087561597,0.0640168134008012,0.2143356449474377,0.1215120786558806,-0.1122735470283435,-0.0365362765277495,0.115639915359807,0.2254638498578277,-0.0898173270895354,0.16087459730641,-0.1267636964486804,-0.068337015595744,-0.0353624307335293,-0.2655243405306921,-0.2746026201246441,0.8778119563772016,-0.6881281076660776,0.2545152786762784,-0.1596266901772931,0.3545946492917048,0.4882169573458656,-0.6388760223312965,-0.4026478284502026,-0.5849208177757339,0.901846874045478,0.1373407113194115
