scan_point,dihedral,close_range,mid_range,far_range,total,rmsd_atoms,rmsd_charges,path,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5
angle_1,1,0.8104434474,0.2465484798,0.09790750745,0.5115902089,0.0,0.0,/home/boittier/FDCM/angle_fit/angle_1,0.0298562559577299,0.0459930307802807,0.2090728898195295,-0.3730713526800346,0.2706858173362884,-0.0841318254000568,-0.518408247119273,0.4620051060968241,0.0013447874150418,-0.0080043045398751,-0.0010679210913535,-0.0075957333080864,-0.032486540503939,-0.0403455188047561,0.0124706868197036,0.2739515301795838,-0.1061586473242564,-0.0244386696301215,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
angle_2,2,0.8120613604,0.2508841542,0.09516682459,0.5136901183,0.0,4.2146848510894035e-08,/home/boittier/FDCM/angle_fit/angle_2,0.0421444724291148,0.0621904776189244,0.2350310194001171,-0.364225324615041,0.2860078624510709,-0.0628205793577466,-0.5179008935017028,0.4592047892766256,0.0002110818081083,-0.0098904621643827,-0.0017083212504376,-0.0088674102178939,-0.0449816588234157,-0.0560683965046136,0.0236117721895376,0.2741905890838129,-0.1095697602133391,-0.0298062192041404,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
angle_3,3,0.8207449605,0.2544147832,0.09501537279,0.519491245,0.0,0.0,/home/boittier/FDCM/angle_fit/angle_3,0.0556807414049889,0.0804295065518206,0.2584072114426597,-0.3541130825854794,0.2991792953478966,-0.0417959430541994,-0.5164207599582175,0.4554751533454356,-0.0010359852429423,-0.0117730306690183,-0.0023728112142085,-0.0101085252925591,-0.0566275934675148,-0.0715270797081846,0.0372360957317979,0.2744147138002124,-0.1146167063867924,-0.0369453524221059,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
angle_4,4,0.8292704784,0.2568609114,0.09562959595,0.5248520582,2.1073424255447017e-08,0.0,/home/boittier/FDCM/angle_fit/angle_4,0.070158555363284,0.1008846341764726,0.2795225222009401,-0.3427506268000426,0.3101653625656984,-0.0211278808215587,-0.514008221417083,0.4512760502792675,-0.0022826836722008,-0.0132639159531139,-0.0029759886846546,-0.0110460755396785,-0.0668858812390618,-0.0866808474706425,0.0527442279481017,0.2743429798209341,-0.1208546408101916,-0.0455055255083174,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
angle_5,5,0.8416774691,0.2599329485,0.09706774875,0.5323645957,0.0,4.2146848510894035e-08,/home/boittier/FDCM/angle_fit/angle_5,0.0848730379132104,0.1240768760178157,0.2987896277769922,-0.3301616833110286,0.3190537681448045,-0.0009222918405226,-0.5102748689773585,0.4473526490258664,-0.0031622762994855,-0.0134447179566666,-0.0032620894017569,-0.0109868700113697,-0.0749660898440694,-0.1018916672172344,0.0691446766261909,0.2734440739946358,-0.1278211884447381,-0.0551276711861099,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
angle_6,6,0.8587175173,0.2660884102,0.09950323977,0.543188837,0.0,0.0,/home/boittier/FDCM/angle_fit/angle_6,0.0981444735228337,0.1513919970650218,0.3171736490444661,-0.3167100678546297,0.3259557899312576,0.0185825891143779,-0.5036765896385035,0.4450267970703372,-0.0026723957333283,-0.0101867881925589,-0.0025305546458339,-0.0081943645452639,-0.0795261276732826,-0.1184263204479936,0.0844912863641857,0.2700833145133757,-0.1348527147405387,-0.0652260151571492,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
angle_7,7,0.8853611369,0.2756936331,0.1027190658,0.5600868267,0.0,4.2146848510894035e-08,/home/boittier/FDCM/angle_fit/angle_7,0.1136693646905887,0.154595943319202,0.3119973296662196,-0.3116355860929451,0.3347101490870846,0.0246094342449993,-0.5080973749849237,0.4451196233855038,-0.0038155618680104,-0.0142658585796999,-0.0024709244217366,-0.0104826150943883,-0.0884906954583475,-0.1163073625743004,0.0986427870425893,0.2821942527495501,-0.147507867244456,-0.0805959465162805,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
angle_8,8,0.9188908439,0.2885961624,0.1067275185,0.5815772874,0.0,4.2146848510894035e-08,/home/boittier/FDCM/angle_fit/angle_8,0.130711452016858,0.164735474216349,0.315206057210101,-0.2971944803306774,0.3468960883337336,0.0388782687314127,-0.5064498766722503,0.443612514100707,-0.0035801803860526,-0.0153747891084364,-0.001437807120623,-0.0103972383206173,-0.0966900192451773,-0.1179609266309299,0.1168808160115145,0.2933215325898619,-0.1620260899996473,-0.0988350431400112,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
angle_9,9,0.9597943725,0.3041891292,0.1119904313,0.6075435859,2.1073424255447017e-08,5.960464477539063e-08,/home/boittier/FDCM/angle_fit/angle_9,0.1479089509431543,0.1772977322048811,0.320351293684998,-0.2796281837165064,0.3587091568652668,0.0548433944232287,-0.5012114182945341,0.4402011032197727,-0.0027610139350647,-0.01536290609709,-0.0001871958868716,-0.0095823622885678,-0.1029203479661536,-0.1196879715448232,0.1359119255318362,0.3045982240043979,-0.1763196259848806,-0.118443489821608,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
angle_10,10,1.004823471,0.3206239448,0.1186671542,0.6360915448,2.1073424255447017e-08,4.2146848510894035e-08,/home/boittier/FDCM/angle_fit/angle_10,0.1643898833015341,0.1902334206333517,0.3252772663563748,-0.2607836835517637,0.3689482821682336,0.0704187398011508,-0.493706824695327,0.435115321164999,-0.0017520456895025,-0.0149604308767362,0.0010467292053725,-0.0086029316419247,-0.1067855238346207,-0.1201269303711487,0.1550486104719992,0.3169975634582265,-0.1899352268474337,-0.1392419664995549,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
angle_11,11,1.054863421,0.3367382201,0.1269413788,0.6674312317,2.1073424255447017e-08,4.2146848510894035e-08,/home/boittier/FDCM/angle_fit/angle_11,0.1795141189296438,0.2024422873680045,0.3290859962829654,-0.241323665816353,0.3770551846677584,0.0846471890303689,-0.4846151255208146,0.4285982552721076,-0.0007323906936703,-0.0144523539288845,0.0021846977698124,-0.0076550492096961,-0.1081664164827853,-0.1187720017493594,0.1741141118748674,0.3312021013302038,-0.2028027403408111,-0.1613451116268252,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
angle_12,12,1.112669021,0.3537448738,0.138871868,0.7032699721,0.0,0.0,/home/boittier/FDCM/angle_fit/angle_12,0.192670676846498,0.2131229300044614,0.3313121302511542,-0.2217356594082148,0.3828793443780091,0.0971275664818556,-0.4741769511512088,0.4207277806261104,0.0002206772159538,-0.0139675722927005,0.003208520491758,-0.006801379010385,-0.1071211688018183,-0.1154988613279977,0.1933077100083971,0.3475100992086266,-0.2148732370212624,-0.1848446976156435,-0.2822158592578413,-0.3116384743180583,0.1966302669268139,0.0901736565411548,0.0649113763663102,0.2421390337416208
