,frame,error,a1,a2,d1,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,x_c6,x_c7,x_c8,x_c9,x_c10,x_c11,x_c12,x_c13,x_c14,x_c15,x_c16,x_c17,x_c18,x_c19,x_c20,x_c21,x_c22,x_c23,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,y_c6,y_c7,y_c8,y_c9,y_c10,y_c11,y_c12,y_c13,y_c14,y_c15,y_c16,y_c17,y_c18,y_c19,y_c20,y_c21,y_c22,y_c23,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,z_c6,z_c7,z_c8,z_c9,z_c10,z_c11,z_c12,z_c13,z_c14,z_c15,z_c16,z_c17,z_c18,z_c19,z_c20,z_c21,z_c22,z_c23,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5,q_c6,q_c7,q_c8,q_c9,q_c10,q_c11,q_c12,q_c13,q_c14,q_c15,q_c16,q_c17,q_c18,q_c19,q_c20,q_c21,q_c22,q_c23
0,1,0.505834776,126.0,121.0,-180.0,-0.3348280339325544,-0.2689155795239275,-0.2238413036137554,-0.2004545414790182,0.0701558668123612,-5.29866570231e-05,-0.2232251067247695,-0.2017819206152951,0.1607179391149668,0.2979639388266376,-0.253135271137386,0.1395986851267206,-0.5294940081048957,0.0198938112275187,0.0762510151938483,0.4418839832278054,-0.1002810448492142,-0.065937694929073,-0.1214448521769192,0.0782451847000905,-0.0911282313167902,-0.0514234048414285,-0.0169980515427842,0.0362324370305774,0.343225539250413,0.5601058086490807,-0.0770239664298711,-0.0440828242773738,0.1268894052173554,0.2073892999831247,-0.1502846604171082,0.2123607344822392,-0.2368589364270844,0.0209970374898292,0.0059190995039328,0.0272695967949989,-0.0141346595335725,0.3854527951470033,-0.2549076242656476,-0.0773682482553447,-0.0076776927340464,-0.2416568621419531,-0.1155600048683207,-0.4000760369130302,0.177183821217014,0.1301273842198161,0.1479365143709877,0.0148709419746465,-0.1212439152556426,-0.0181758510990643,-0.1265756191142036,0.0392995096281378,-0.0716103335759454,0.2568049141155852,0.2820040066207851,0.4673029705082478,-0.4892404620886606,0.1065542637320393,-0.0634799127724701,0.2115720716175864,-0.1350358831328994,0.067329067925543,0.0662014083687982,0.063199877129011,0.1387466791791171,-0.5189592204594242,0.4252266767765771,-0.3236399603342198,0.2996955165160853,0.0438116616068447,-0.4220145626235111,0.0103606786621135,0.4396498698493788,-0.2419484626586362,-0.8216640823832928,0.6911058725627753,0.3472770842538423,-0.4972452564803699,0.0348746148872408,0.4472873175241169,0.4040279392599954,-0.764891438135215,-0.5803786163151374,0.6104678734781928,0.4283178126312049,-0.516673231881224,-0.9898710280040961,0.5250946986775089,0.2762007947019022,0.6761625577758107,0.4633336859053099,-0.9923740601782192,0.0587798760355904,0.2214211643831836,-0.4685750352723741,0.2496200493825114
1,17,2.938277422,116.0,121.0,-135.0,-0.3383890907553337,-0.1947429865311051,0.1913651521248356,0.292259433318132,-0.7778255143191734,0.101546332863468,0.6513133102677022,-0.0265584600502274,-0.3555844726492619,0.0637664240010207,-0.4338459962789157,-0.10197155514785,-0.4420800294706848,-0.1107524694542332,0.2221702130061696,0.4718450773514593,0.0839811517369553,0.3587245515092328,-0.081967250420253,0.3723534160663897,-0.9935244911121235,0.1438721053800046,0.0048724109723633,0.9758505384041812,0.1190741838656189,0.2960532477932533,0.3603757960062751,0.4733066547047161,0.9567866449096244,-0.0779310468349749,-0.0474589485957134,0.3013943409939595,-0.0608784990851932,0.1116726941536265,-0.0399954627826581,0.0671601091717411,0.155965109454189,0.7595585075659226,0.2096579317161386,0.5368584756214381,0.3937989821454154,-0.3099910283325881,-0.1484893240187476,-0.0360455843079042,0.2115375880529358,0.3041801228433938,0.1605046318194109,-0.0505855321950873,-0.5013664517926073,-0.5999593314779454,0.4940419573189671,-0.4919865179723773,0.4712226060017291,-1.1015910628599879,0.3457982144666906,0.4561881387773764,-0.5489777868054673,0.3002202088782914,0.0545319068244787,0.3946150038958699,-0.2663195423414463,-0.1095677966572075,-0.1269411105954557,-0.1862669763068094,-0.0485632898628398,0.5374867531108287,0.543259342889636,0.4842142613976187,0.2843125751875791,-0.0422353551092104,-0.4603088426874969,0.265944958717077,0.4396498698493788,-0.2419484626586362,-0.8216640823832928,0.6911058725627753,0.3472770842538423,-0.4972452564803699,0.0348746148872408,0.4472873175241169,0.4040279392599954,-0.764891438135215,-0.5803786163151374,0.6104678734781928,0.4283178126312049,-0.516673231881224,-0.9898710280040961,0.5250946986775089,0.2762007947019022,0.6761625577758107,0.4633336859053099,-0.9923740601782192,0.0587798760355904,0.2214211643831836,-0.4685750352723741,0.2496200493825114
2,16,2.104904633,126.0,121.0,-135.0,-0.3717230657883164,-0.3165692978073495,-0.2700633960994379,-0.2657329704618017,0.3051972889659088,0.1717016612354304,-0.4085499823012864,-0.2605748125794645,0.2407254037946967,0.3127229710677479,-0.2380783800574352,0.1583191690242804,-0.5238775788277155,0.0196657634255726,0.0709035827684977,0.4495886348871045,-0.077587544491228,-0.0690341130674355,-0.120629521177826,0.0185152575969077,0.0144277759971351,-0.0685153850980877,-0.0365549832841102,-0.0348525712351312,0.3091187018445796,0.4968884347957491,-0.3593822815200248,-0.3683492380911126,-0.123892119312142,0.028431529377034,-0.0905843630367341,0.1579119149191048,-0.1478750360410311,0.027752628577936,0.0215533431679121,0.0398041926738558,-0.0046965842256307,0.3965552350723897,-0.2432846863103484,-0.0639426300700956,0.0410910602773467,-0.2470662894916317,-0.1100347125765138,-0.4200614921046199,0.1257925638042149,0.0892701405628568,0.1120313174434527,0.0143143776903482,-0.003747819428857,0.1422675813289361,-0.1578460863072979,0.0285100951354935,0.0159609435603397,0.2956404388027796,0.2313553117895991,0.4574710859852763,-0.4950732968306796,0.0925566326406109,-0.0687032408373421,0.2205615677694758,-0.1320486816022101,0.0714856485431281,0.0971968912966172,0.0549908808716356,0.1399074929560888,-0.513886596345855,0.4281906852141313,-0.3204276969707761,0.3097685029623942,0.0614168410224942,-0.3971740465504271,0.0344142349721748,0.4396498698493788,-0.2419484626586362,-0.8216640823832928,0.6911058725627753,0.3472770842538423,-0.4972452564803699,0.0348746148872408,0.4472873175241169,0.4040279392599954,-0.764891438135215,-0.5803786163151374,0.6104678734781928,0.4283178126312049,-0.516673231881224,-0.9898710280040961,0.5250946986775089,0.2762007947019022,0.6761625577758107,0.4633336859053099,-0.9923740601782192,0.0587798760355904,0.2214211643831836,-0.4685750352723741,0.2496200493825114
3,0,0.4004318119,116.0,121.0,-180.0,-0.3263978256650571,-0.2314021364253191,-0.16451019634261,-0.1233246748603528,-0.0724003676462633,-0.1030377127458046,-0.0772371734933945,-0.2138813511656836,0.0838675823248401,0.2662414870346548,-0.2827417601035003,0.1065195632439938,-0.4939763614496813,0.0669821655581688,0.1232137497612356,0.4875465339011947,0.010149368574603,-0.136444233750242,-0.1399585839301151,0.0205937256063436,-0.0576786246099617,-0.0029536050871234,0.0194286035112773,0.0775588618668646,0.2940275115275494,0.5025846682302594,-0.1685428070662527,-0.1457763897498047,0.1374888310948257,0.2371546259862721,0.0827606066309039,0.2328391216788361,-0.117676807007418,0.0212329946289679,0.0063541152488647,0.0280036045247018,-0.01384376416397,0.3866651381750932,-0.2550153457669265,-0.0768732931630785,-0.0065692929022332,-0.2421556635235387,-0.1155038337129148,-0.4012878853576118,0.1263153797960737,0.0485292368827149,0.0867342535104108,-0.0198830367083063,-0.144310669935544,-0.0405495304729464,-0.169686764809363,-0.0079750081504386,-0.0217862478552587,0.3050925423426669,0.3748663305146059,0.4699572745452086,-0.5479305307516986,0.1891189629135915,0.010063047229913,0.2924235509461692,-0.1228014350154342,0.0431606913585282,0.0390906821442804,0.0176575046541239,0.1215185908733181,-0.4860858646060668,0.4604678998278545,-0.2996593236780852,0.2755247471708789,0.0798627462617647,-0.3873754279702502,0.0395217430904736,0.4396498698493788,-0.2419484626586362,-0.8216640823832928,0.6911058725627753,0.3472770842538423,-0.4972452564803699,0.0348746148872408,0.4472873175241169,0.4040279392599954,-0.764891438135215,-0.5803786163151374,0.6104678734781928,0.4283178126312049,-0.516673231881224,-0.9898710280040961,0.5250946986775089,0.2762007947019022,0.6761625577758107,0.4633336859053099,-0.9923740601782192,0.0587798760355904,0.2214211643831836,-0.4685750352723741,0.2496200493825114
4,2,1.030881455,136.0,121.0,-180.0,-0.4102026509389614,-0.3903139198398453,-0.4547883215666242,-0.4751706499278727,0.514180457989296,0.3430521671771252,-0.3924255402347569,-0.2686822692926393,0.4395818727944842,0.3863546918945305,-0.1601948857595046,0.2482445685017342,-0.6085300639973372,0.0527580831579589,-0.1883753581847316,0.2249096544781019,-0.2518564968166654,0.066666044473981,-0.1313091115088778,0.1094691452902751,1.0634622214718172,-0.1859340508465095,0.0128070159012537,-0.7020826061827459,0.2545810377346835,0.3972452228122699,-0.6291184780362551,-0.6835359213953933,-0.4831049879865187,-0.2699447654332514,-0.2685099972690937,0.13196314446365,0.0346093933974834,-0.1426692929573294,-0.0190297851766817,-0.0933139612783778,-0.1336823423406631,-0.0226285675860214,-0.6169392183662312,-0.6291582045756396,-0.3241780221764418,0.2171281937267595,-0.0319843869006396,-0.0294415435362855,0.1175811679908541,-0.0116556863023684,0.0516161864182804,-0.0237344703810105,0.1600024367158966,0.3579384538080317,-0.185104848165465,-0.0105201838585471,0.244207761803632,0.4581041036992268,0.1526513623085068,0.4388860072968068,-0.4237354062322798,0.0510650181385272,-0.0713879779588581,0.1775683390227319,-0.0199102537398171,0.212218462962117,0.2103763875738404,0.1960929866613854,0.2598139503010087,-0.5000901615893434,0.398140232792473,-0.3872383123586344,0.1142988998651289,0.0592843464384038,-0.3595067110083021,0.5077509874086807,0.4396498698493788,-0.2419484626586362,-0.8216640823832928,0.6911058725627753,0.3472770842538423,-0.4972452564803699,0.0348746148872408,0.4472873175241169,0.4040279392599954,-0.764891438135215,-0.5803786163151374,0.6104678734781928,0.4283178126312049,-0.516673231881224,-0.9898710280040961,0.5250946986775089,0.2762007947019022,0.6761625577758107,0.4633336859053099,-0.9923740601782192,0.0587798760355904,0.2214211643831836,-0.4685750352723741,0.2496200493825114
5,15,1.825132702,136.0,121.0,-135.0,-0.3352005313515853,-0.2261156616092892,0.072508773941731,0.1543537516814336,-0.3047425030522829,-0.2893097363163895,0.0353671260829326,-0.1754365207643358,-0.222590204905825,0.1327323453098878,-0.3761031389353541,-0.0309399770382712,-0.4818568711419638,-0.1610758402663763,0.1700100315183768,0.4265430744408293,-0.0198008212981112,0.3256381259894627,-0.0860834849887948,0.3791266546630004,-0.9482639767712475,0.0182726180128136,-0.0878345318954233,0.8475625608683066,0.2718157801122363,0.4839359736450463,0.0921916956802408,0.1755211569054703,0.6515147697381695,0.6571868857949432,0.2213038365816588,0.256992816319646,-0.2017722841212483,0.1764798803959311,0.036588585783991,0.1363219724172043,0.1342273344444369,0.7394215988858114,0.1909541424184406,0.5149744699214287,0.3742901695709392,-0.3105455310823368,-0.1708461274287174,-0.0469883165417261,0.1215583279286288,0.1761309033296216,0.0785212530665852,0.0379638914807221,-0.3498549340153902,-0.3431837012700539,-0.3753174699290595,-0.222621643683705,0.012345076603308,0.3648170211892865,0.446525876659517,0.4791317269994402,-0.5431734368960306,0.2181011916185939,-0.0034450146097879,0.3245207744563022,-0.2556251289881901,-0.0703117920664381,-0.0652273716936736,-0.1291150098440989,-0.0083888540163773,0.4855304338251235,0.5099387626716949,0.447988548296707,-0.2341987344239116,0.0272771030713692,-0.4147097941341679,0.1119325923337547,0.4396498698493788,-0.2419484626586362,-0.8216640823832928,0.6911058725627753,0.3472770842538423,-0.4972452564803699,0.0348746148872408,0.4472873175241169,0.4040279392599954,-0.764891438135215,-0.5803786163151374,0.6104678734781928,0.4283178126312049,-0.516673231881224,-0.9898710280040961,0.5250946986775089,0.2762007947019022,0.6761625577758107,0.4633336859053099,-0.9923740601782192,0.0587798760355904,0.2214211643831836,-0.4685750352723741,0.2496200493825114
6,5,1.218958494,116.0,131.0,-180.0,-0.3189109624416059,-0.1895988091372901,-0.2877981487833089,-0.2441252848491986,-0.1811702691816182,-0.1777528771045922,-0.0025615299546434,-0.2868641996185474,0.0696253575954896,0.1484369978108313,-0.3770798134833385,-0.0090439174677576,-0.5349037199004006,0.16057877651374,-0.0792328645256617,0.3196342461179486,0.0366097736068743,-0.2236440360029057,-0.1800102726316953,-0.1313801023535305,1.000677342111515,-0.1114120251603901,0.0375943092699745,-0.4772046050430451,0.1356131438506438,0.2663533380605866,-0.7120527424618626,-0.7626948267007354,-0.2242619673602347,0.0159264728077615,0.6290725245148285,0.2189996904254547,0.3045409859021719,-0.0963119649951335,0.0112447549636538,-0.0518651719968145,-0.1540301747214388,-0.0557922473143668,-0.6484641843630302,-0.6578416724614937,-0.4370654987432084,0.2616392181094042,-0.0305469570363357,0.0176952439611986,-0.0881989060500079,-0.3250993861460922,-0.1613263909115943,-0.2509178360439062,-0.0477807197409315,0.1130030649189371,-0.3476634916742689,-0.1756400117369478,0.2399371312019453,0.4931256705133307,0.4256125533484392,0.5093931887711436,-0.5497799772296602,0.3462076428953198,0.1444888086151429,0.4469518977989101,-0.1110005364351756,0.0074709580987156,0.0027333976179793,-0.0806116944197586,0.0653587906516047,-0.4591397647755071,0.4453122861011848,-0.3741784562295962,0.0899577598944777,0.1665353564820857,-0.2541314555743033,0.4631594412530995,0.4396498698493788,-0.2419484626586362,-0.8216640823832928,0.6911058725627753,0.3472770842538423,-0.4972452564803699,0.0348746148872408,0.4472873175241169,0.4040279392599954,-0.764891438135215,-0.5803786163151374,0.6104678734781928,0.4283178126312049,-0.516673231881224,-0.9898710280040961,0.5250946986775089,0.2762007947019022,0.6761625577758107,0.4633336859053099,-0.9923740601782192,0.0587798760355904,0.2214211643831836,-0.4685750352723741,0.2496200493825114
7,4,0.7643391523,126.0,131.0,-180.0,-0.3404726248775209,-0.2806983027167163,-0.2317008708193818,-0.2054241058842559,0.0891951815606249,0.0174968359638657,-0.2288289530309048,-0.2080108630036896,0.1607318295433568,0.3119439756680594,-0.2379014648889977,0.1558059519534494,-0.5239460776643418,0.0331953969279184,0.0846468206926365,0.4493028342068707,-0.0765094977119211,-0.075741527996265,-0.1284162267060214,0.0409897281488133,-0.0800263435788925,-0.0329860399790783,-0.0229032764714725,0.0469272068928656,0.3579166837867974,0.5757909838258417,-0.0571803780171405,-0.0213822905096124,0.1212381078948463,0.2105687336030815,-0.1631896113076323,0.219552237368383,-0.2415906435988429,0.0244913757295507,0.0093595634126132,0.0245026111816405,-0.0148930539456222,0.3863747473533939,-0.2500517100501837,-0.08229101286032,-0.007751244030054,-0.2385556717560005,-0.1151728831745457,-0.4025052930835972,0.1605608105916966,0.1151205307553685,0.1267954558018254,0.0012803243179306,-0.1106353601111678,-0.0133543477686607,-0.1265097655116939,0.0507892289448461,-0.0814722651215522,0.2481390109241911,0.2607395400388451,0.4648714217001704,-0.4883590728741205,0.1054271756990643,-0.0554986045378389,0.2108394438956883,-0.1244452662580698,0.0751674046369639,0.080006623677129,0.0588173221067136,0.1435292087104906,-0.5095630046914057,0.4318876493099571,-0.3185668982363499,0.2923660769769171,0.0633716383968818,-0.4188856207704398,0.0298902217254068,0.4396498698493788,-0.2419484626586362,-0.8216640823832928,0.6911058725627753,0.3472770842538423,-0.4972452564803699,0.0348746148872408,0.4472873175241169,0.4040279392599954,-0.764891438135215,-0.5803786163151374,0.6104678734781928,0.4283178126312049,-0.516673231881224,-0.9898710280040961,0.5250946986775089,0.2762007947019022,0.6761625577758107,0.4633336859053099,-0.9923740601782192,0.0587798760355904,0.2214211643831836,-0.4685750352723741,0.2496200493825114
8,6,0.6569112214,116.0,141.0,-180.0,-0.2811921418013123,-0.1420757603867451,-0.0776236913311285,-0.0078174790024797,-0.3517720102828346,-0.3181591594999578,0.1666476996481057,-0.2097727224292302,-0.0374380803593546,0.0477799805894114,-0.4702329430961482,-0.1235577636218777,-0.4886618005606972,0.0855823128066892,0.1387109169129343,0.4966041327034202,0.0633177021650567,-0.2326891655016016,-0.1234282638327742,-0.0759161683328885,-0.0524939652028454,0.0691822145487113,0.038913672621006,0.0912603514340982,0.1603478310298156,0.3428118101484113,-0.3887681455808942,-0.3837985926743218,0.198178051981576,0.328870853754787,0.4815709626520536,0.2253196389884988,0.0700935253321581,0.0242101823660927,0.009243234350303,0.0244456081874806,-0.01487398300069,0.3872758952006472,-0.2481579243104959,-0.0807842994332117,-0.0108622038620597,-0.2401995585367277,-0.1160123297437377,-0.4011718756402526,-0.0585611831631623,-0.0624984635444186,0.0227840318992549,-0.1591962319672808,-0.2122302186348406,-0.1176330179994724,-0.3013065931751835,-0.1351700996185843,0.1127655902438917,0.4332560867861845,0.5171667385642353,0.5217427651894854,-0.5746270476254103,0.2981274194880313,0.0527955398234508,0.3744187011679834,-0.2520599337322418,-0.103673968517432,-0.1057264041146201,-0.1527548043295922,-0.0327497570835397,-0.5022256943686618,0.4335645015967147,-0.3346049480960845,0.2757584091591418,0.1366980045697419,-0.3433990119403482,0.0616872613668163,0.4396498698493788,-0.2419484626586362,-0.8216640823832928,0.6911058725627753,0.3472770842538423,-0.4972452564803699,0.0348746148872408,0.4472873175241169,0.4040279392599954,-0.764891438135215,-0.5803786163151374,0.6104678734781928,0.4283178126312049,-0.516673231881224,-0.9898710280040961,0.5250946986775089,0.2762007947019022,0.6761625577758107,0.4633336859053099,-0.9923740601782192,0.0587798760355904,0.2214211643831836,-0.4685750352723741,0.2496200493825114
9,7,0.6715290053,126.0,141.0,-180.0,-0.3489347861588407,-0.2916816029506297,-0.2412391187700821,-0.2172222544026716,0.1079066655052708,0.0348941984269354,-0.2362154058599762,-0.2113675969583784,0.1634584220677303,0.3219867713572317,-0.2288408647917921,0.1639817448173227,-0.5250198723119975,0.0396139090091696,0.0919634502432243,0.4505063834743642,-0.0661968830364613,-0.100656598013827,-0.1429884531724774,0.0305565926474955,-0.0657985900856663,-0.0283301275023585,-0.0165104844913633,0.062862642007323,0.3688477726823636,0.587257127307655,-0.044509052019749,-0.0087223273118359,0.1201740384819136,0.2074619119076667,-0.1749718179376614,0.2240458072974225,-0.244830064050153,0.0239970771407933,0.0089191794729143,0.0246885313677635,-0.0154680253419824,0.3861135213391939,-0.2486060175976839,-0.0822326753472082,-0.0080429621923368,-0.2403498899423951,-0.1162418862818064,-0.4003031440356988,0.1547876562121503,0.1032142520664824,0.1175636931546581,-0.0075157229728183,-0.1055723686047075,-0.006989879453072,-0.1207956990396042,0.0557596447431939,-0.0883329809754602,0.2426866389148108,0.2426106132312585,0.4593108504029914,-0.4876525759988538,0.1087570278152802,-0.0489217172832625,0.2095479090753268,-0.1126181691490346,0.0772184571237807,0.0811898374611194,0.0599139231317034,0.1482024509385174,-0.5065571439956681,0.4340749057842666,-0.3134345895393656,0.2840725646572725,0.0795107568751643,-0.4119143998682603,0.0386521503919866,0.4396498698493788,-0.2419484626586362,-0.8216640823832928,0.6911058725627753,0.3472770842538423,-0.4972452564803699,0.0348746148872408,0.4472873175241169,0.4040279392599954,-0.764891438135215,-0.5803786163151374,0.6104678734781928,0.4283178126312049,-0.516673231881224,-0.9898710280040961,0.5250946986775089,0.2762007947019022,0.6761625577758107,0.4633336859053099,-0.9923740601782192,0.0587798760355904,0.2214211643831836,-0.4685750352723741,0.2496200493825114
10,12,2.695367461,116.0,131.0,-135.0,-0.3419057586978986,-0.2070194257716061,0.0984323593004855,0.1908699635412401,-0.7311906930157577,0.1371414296700957,0.6010556881610029,-0.0340376062437157,-0.2871201498482811,0.2364424492124244,-0.2839403307897294,0.0822445957382055,-0.4384262682028583,-0.0347181635309864,0.2265631836808463,0.5111975309921769,0.0666942812137017,-0.130332689061354,-0.1172951051448285,-0.0192747696687389,-0.7828690047265605,0.2579456857588958,-0.3301143710864102,0.9961284682531268,0.1608561942477654,0.3456396856816309,0.4251516519641326,0.5491875787061553,0.8484978099684449,-0.0102018003357547,-0.1643618001229151,0.3040642547778617,-0.1199102867773972,0.0826730558490042,-0.0528800949456251,0.0354037706137962,0.1371082143777307,0.7201407741963594,0.143863686464624,0.4170296332844429,0.4752443438651236,-0.5771648846720963,-0.1266425266099502,-0.6680286321658411,0.5754588232767854,0.6059044814414245,0.2193010804849867,-0.2345277998173193,-0.4524012682498487,-0.5422572151196288,-0.5122795068377837,-0.4064166896931055,0.4106169670212076,-1.022042781523525,0.2813997302530786,0.4341743519597314,-0.5729983000299105,0.2588537404847533,0.0651339442281834,0.360279366344805,-0.1295630274366664,-0.0348028613246501,0.0425654509517693,-0.0542136666501251,0.0649688913851472,-0.2533110194947027,0.5824285853008667,-0.0206180702482886,0.1219217823880526,-0.329216787568724,-0.3327758462828709,0.4484719511482114,0.4396498698493788,-0.2419484626586362,-0.8216640823832928,0.6911058725627753,0.3472770842538423,-0.4972452564803699,0.0348746148872408,0.4472873175241169,0.4040279392599954,-0.764891438135215,-0.5803786163151374,0.6104678734781928,0.4283178126312049,-0.516673231881224,-0.9898710280040961,0.5250946986775089,0.2762007947019022,0.6761625577758107,0.4633336859053099,-0.9923740601782192,0.0587798760355904,0.2214211643831836,-0.4685750352723741,0.2496200493825114
