,frame,error,x_c0,x_c1,x_c2,x_c3,x_c4,x_c5,y_c0,y_c1,y_c2,y_c3,y_c4,y_c5,z_c0,z_c1,z_c2,z_c3,z_c4,z_c5,q_c0,q_c1,q_c2,q_c3,q_c4,q_c5
0,7,0.4394021553,0.014493577217397,0.014493577217397,0.1341137555107336,-0.0439006447476429,-0.1341137555107336,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.376845089151358,0.3975772961538833,-0.376845089151358,0.3975772961538833,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
1,6,0.7262733827,0.014493577217397,0.014493577217397,0.1341137555107336,-0.0439006447476429,-0.1341137555107336,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.376845089151358,0.3975772961538833,-0.376845089151358,0.3975772961538833,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
2,8,0.7226157982,0.014493577217397,0.014493577217397,0.1341137555107336,-0.0439006447476429,-0.1341137555107336,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.376845089151358,0.3975772961538833,-0.376845089151358,0.3975772961538833,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
3,5,1.253984236,0.0144935772173971,0.0144935772173971,0.1341137555107335,-0.0439006447476429,-0.1341137555107335,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.3768450891513581,0.3975772961538832,-0.3768450891513581,0.3975772961538832,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
4,9,1.199808641,0.014493577217397,0.014493577217397,0.1341137555107335,-0.043900644747643,-0.1341137555107335,0.043900644747643,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.3768450891513581,0.3975772961538834,-0.3768450891513581,0.3975772961538834,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
5,4,1.825687487,0.0144935772173971,0.0144935772173971,0.1341137555107335,-0.0439006447476429,-0.1341137555107335,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.3768450891513581,0.397577296153883,-0.3768450891513581,0.397577296153883,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
6,10,1.68976407,0.014493577217397,0.014493577217397,0.1341137555107336,-0.043900644747643,-0.1341137555107336,0.043900644747643,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.3768450891513581,0.3975772961538833,-0.3768450891513581,0.3975772961538833,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
7,3,2.401504683,0.0144935772173971,0.0144935772173971,0.1341137555107336,-0.0439006447476429,-0.1341137555107336,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.3768450891513581,0.397577296153883,-0.3768450891513581,0.397577296153883,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
8,11,2.163082739,0.014493577217397,0.014493577217397,0.1341137555107336,-0.043900644747643,-0.1341137555107336,0.043900644747643,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.3768450891513581,0.3975772961538833,-0.3768450891513581,0.3975772961538833,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
9,2,2.965135192,0.0144935772173971,0.0144935772173971,0.1341137555107335,-0.0439006447476429,-0.1341137555107335,0.0439006447476429,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720124,-0.0111132801720124,-0.3768450891513581,0.397577296153883,-0.3768450891513581,0.397577296153883,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
10,12,2.608705124,0.014493577217397,0.014493577217397,0.1341137555107337,-0.043900644747643,-0.1341137555107337,0.043900644747643,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.3768450891513581,0.3975772961538833,-0.3768450891513581,0.3975772961538833,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
11,1,3.507702461,0.0144935772173971,0.0144935772173971,0.1341137555107335,-0.043900644747643,-0.1341137555107335,0.043900644747643,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.376845089151358,0.397577296153883,-0.376845089151358,0.397577296153883,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
12,13,3.021592154,0.014493577217397,0.014493577217397,0.1341137555107336,-0.043900644747643,-0.1341137555107336,0.043900644747643,0.3455139784221526,-0.3455139784221526,0.0,0.0,0.0,0.0,-0.0111132801720123,-0.0111132801720123,-0.3768450891513583,0.3975772961538833,-0.3768450891513583,0.3975772961538833,-0.6174473453354821,-0.6174473453354821,0.5225510324522915,0.0948963128831906,0.5225510324522915,0.0948963128831906
